date,year,yday,wday,hai,region,sex,cases_day,deaths_day,dalys_day
2012-07-29,2012,211,7,UTI,Germany,Male,302,5,94.17
2012-07-30,2012,212,1,BSI,EU/EEA,Female,30,4,65.86
2012-07-30,2012,212,1,CDI,EU/EEA,Female,41,2,23.74
2012-07-30,2012,212,1,HAP,EU/EEA,Female,128,5,83.3
2012-07-30,2012,212,1,SSI,EU/EEA,Female,80,2,24.71
2012-07-30,2012,212,1,UTI,EU/EEA,Female,277,5,86.27
2012-07-30,2012,212,1,BSI,EU/EEA,Male,42,6,90.96
2012-07-30,2012,212,1,CDI,EU/EEA,Male,41,2,23.74
2012-07-30,2012,212,1,HAP,EU/EEA,Male,156,6,101.81
2012-07-30,2012,212,1,SSI,EU/EEA,Male,120,3,37.07
2012-07-30,2012,212,1,UTI,EU/EEA,Male,300,5,93.47
2012-07-30,2012,212,1,BSI,Germany,Female,28,4,59.87
2012-07-30,2012,212,1,CDI,Germany,Female,37,2,21.59
2012-07-30,2012,212,1,HAP,Germany,Female,116,4,75.73
2012-07-30,2012,212,1,SSI,Germany,Female,73,2,22.47
2012-07-30,2012,212,1,UTI,Germany,Female,252,4,78.43
2012-07-30,2012,212,1,BSI,Germany,Male,38,6,82.69
2012-07-30,2012,212,1,CDI,Germany,Male,37,2,21.59
2012-07-30,2012,212,1,HAP,Germany,Male,142,5,92.56
2012-07-30,2012,212,1,SSI,Germany,Male,109,3,33.7
2012-07-30,2012,212,1,UTI,Germany,Male,273,5,84.97
2012-07-31,2012,213,2,BSI,EU/EEA,Female,30,4,65.86
2012-07-31,2012,213,2,CDI,EU/EEA,Female,41,2,23.74
2012-07-31,2012,213,2,HAP,EU/EEA,Female,128,5,83.3
2012-07-31,2012,213,2,SSI,EU/EEA,Female,80,2,24.71
2012-07-31,2012,213,2,UTI,EU/EEA,Female,277,5,86.27
2012-07-31,2012,213,2,BSI,EU/EEA,Male,42,6,90.96
2012-07-31,2012,213,2,CDI,EU/EEA,Male,41,2,23.74
2012-07-31,2012,213,2,HAP,EU/EEA,Male,156,6,101.81
2012-07-31,2012,213,2,SSI,EU/EEA,Male,120,3,37.07
2012-07-31,2012,213,2,UTI,EU/EEA,Male,300,5,93.47
2012-07-31,2012,213,2,BSI,Germany,Female,28,4,59.87
2012-07-31,2012,213,2,CDI,Germany,Female,37,2,21.59
2012-07-31,2012,213,2,HAP,Germany,Female,116,4,75.73
2012-07-31,2012,213,2,SSI,Germany,Female,73,2,22.47
2012-07-31,2012,213,2,UTI,Germany,Female,252,4,78.43
2012-07-31,2012,213,2,BSI,Germany,Male,38,6,82.69
2012-07-31,2012,213,2,CDI,Germany,Male,37,2,21.59
2012-07-31,2012,213,2,HAP,Germany,Male,142,5,92.56
2012-07-31,2012,213,2,SSI,Germany,Male,109,3,33.7
2012-07-31,2012,213,2,UTI,Germany,Male,273,5,84.97
2012-08-01,2012,214,3,BSI,EU/EEA,Female,31,5,67.17
2012-08-01,2012,214,3,CDI,EU/EEA,Female,42,2,24.22
2012-08-01,2012,214,3,HAP,EU/EEA,Female,130,5,84.97
2012-08-01,2012,214,3,SSI,EU/EEA,Female,81,2,25.21
2012-08-01,2012,214,3,UTI,EU/EEA,Female,283,5,88
2012-08-01,2012,214,3,BSI,EU/EEA,Male,43,6,92.78
2012-08-01,2012,214,3,CDI,EU/EEA,Male,42,2,24.22
2012-08-01,2012,214,3,HAP,EU/EEA,Male,159,6,103.85
2012-08-01,2012,214,3,SSI,EU/EEA,Male,122,3,37.81
2012-08-01,2012,214,3,UTI,EU/EEA,Male,306,5,95.34
2012-08-01,2012,214,3,BSI,Germany,Female,28,4,61.07
2012-08-01,2012,214,3,CDI,Germany,Female,38,2,22.02
2012-08-01,2012,214,3,HAP,Germany,Female,118,4,77.24
2012-08-01,2012,214,3,SSI,Germany,Female,74,2,22.92
2012-08-01,2012,214,3,UTI,Germany,Female,257,4,80
2012-08-01,2012,214,3,BSI,Germany,Male,39,6,84.34
2012-08-01,2012,214,3,CDI,Germany,Male,38,2,22.02
2012-08-01,2012,214,3,HAP,Germany,Male,145,5,94.41
2012-08-01,2012,214,3,SSI,Germany,Male,111,3,34.37
2012-08-01,2012,214,3,UTI,Germany,Male,278,5,86.67
2012-08-02,2012,215,4,BSI,EU/EEA,Female,31,5,67.83
2012-08-02,2012,215,4,CDI,EU/EEA,Female,42,2,24.46
2012-08-02,2012,215,4,HAP,EU/EEA,Female,132,5,85.8
2012-08-02,2012,215,4,SSI,EU/EEA,Female,82,2,25.46
2012-08-02,2012,215,4,UTI,EU/EEA,Female,285,5,88.86
2012-08-02,2012,215,4,BSI,EU/EEA,Male,43,6,93.69
2012-08-02,2012,215,4,CDI,EU/EEA,Male,42,2,24.46
2012-08-02,2012,215,4,HAP,EU/EEA,Male,161,6,104.87
2012-08-02,2012,215,4,SSI,EU/EEA,Male,123,3,38.18
2012-08-02,2012,215,4,UTI,EU/EEA,Male,309,5,96.28
2012-08-02,2012,215,4,BSI,Germany,Female,29,4,61.67
2012-08-02,2012,215,4,CDI,Germany,Female,38,2,22.23
2012-08-02,2012,215,4,HAP,Germany,Female,120,4,78
2012-08-02,2012,215,4,SSI,Germany,Female,75,2,23.15
2012-08-02,2012,215,4,UTI,Germany,Female,259,4,80.78
2012-08-02,2012,215,4,BSI,Germany,Male,39,6,85.17
2012-08-02,2012,215,4,CDI,Germany,Male,38,2,22.23
2012-08-02,2012,215,4,HAP,Germany,Male,146,5,95.33
2012-08-02,2012,215,4,SSI,Germany,Male,112,3,34.71
2012-08-02,2012,215,4,UTI,Germany,Male,281,5,87.52
2012-08-03,2012,216,5,BSI,EU/EEA,Female,32,5,69.15
2012-08-03,2012,216,5,CDI,EU/EEA,Female,43,2,24.93
2012-08-03,2012,216,5,HAP,EU/EEA,Female,134,5,87.47
2012-08-03,2012,216,5,SSI,EU/EEA,Female,84,2,25.95
2012-08-03,2012,216,5,UTI,EU/EEA,Female,291,5,90.58
2012-08-03,2012,216,5,BSI,EU/EEA,Male,44,6,95.51
2012-08-03,2012,216,5,CDI,EU/EEA,Male,43,2,24.93
2012-08-03,2012,216,5,HAP,EU/EEA,Male,164,6,106.9
2012-08-03,2012,216,5,SSI,EU/EEA,Male,126,3,38.92
2012-08-03,2012,216,5,UTI,EU/EEA,Male,315,5,98.14
2012-08-03,2012,216,5,BSI,Germany,Female,29,4,62.87
2012-08-03,2012,216,5,CDI,Germany,Female,39,2,22.66
2012-08-03,2012,216,5,HAP,Germany,Female,122,4,79.52
2012-08-03,2012,216,5,SSI,Germany,Female,76,2,23.6
2012-08-03,2012,216,5,UTI,Germany,Female,264,4,82.35
2012-08-03,2012,216,5,BSI,Germany,Male,40,6,86.82
2012-08-03,2012,216,5,CDI,Germany,Male,39,2,22.66
2012-08-03,2012,216,5,HAP,Germany,Male,149,6,97.18
2012-08-03,2012,216,5,SSI,Germany,Male,114,3,35.38
2012-08-03,2012,216,5,UTI,Germany,Male,286,5,89.22
2012-08-04,2012,217,6,BSI,EU/EEA,Female,29,4,62.56
2012-08-04,2012,217,6,CDI,EU/EEA,Female,39,2,22.56
2012-08-04,2012,217,6,HAP,EU/EEA,Female,121,4,79.13
2012-08-04,2012,217,6,SSI,EU/EEA,Female,76,2,23.48
2012-08-04,2012,217,6,UTI,EU/EEA,Female,263,4,81.96
2012-08-04,2012,217,6,BSI,EU/EEA,Male,40,6,86.41
2012-08-04,2012,217,6,CDI,EU/EEA,Male,39,2,22.56
2012-08-04,2012,217,6,HAP,EU/EEA,Male,148,6,96.72
2012-08-04,2012,217,6,SSI,EU/EEA,Male,114,3,35.22
2012-08-04,2012,217,6,UTI,EU/EEA,Male,285,5,88.8
2012-08-04,2012,217,6,BSI,Germany,Female,26,4,56.88
2012-08-04,2012,217,6,CDI,Germany,Female,35,2,20.51
2012-08-04,2012,217,6,HAP,Germany,Female,110,4,71.94
2012-08-04,2012,217,6,SSI,Germany,Female,69,2,21.35
2012-08-04,2012,217,6,UTI,Germany,Female,239,4,74.51
2012-08-04,2012,217,6,BSI,Germany,Male,36,5,78.55
2012-08-04,2012,217,6,CDI,Germany,Male,35,2,20.51
2012-08-04,2012,217,6,HAP,Germany,Male,135,5,87.93
2012-08-04,2012,217,6,SSI,Germany,Male,104,3,32.02
2012-08-04,2012,217,6,UTI,Germany,Male,259,4,80.72
2012-08-05,2012,218,7,BSI,EU/EEA,Female,29,4,62.56
2012-08-05,2012,218,7,CDI,EU/EEA,Female,39,2,22.56
2012-08-05,2012,218,7,HAP,EU/EEA,Female,121,4,79.13
2012-08-05,2012,218,7,SSI,EU/EEA,Female,76,2,23.48
2012-08-05,2012,218,7,UTI,EU/EEA,Female,263,4,81.96
2012-08-05,2012,218,7,BSI,EU/EEA,Male,40,6,86.41
2012-08-05,2012,218,7,CDI,EU/EEA,Male,39,2,22.56
2012-08-05,2012,218,7,HAP,EU/EEA,Male,148,6,96.72
2012-08-05,2012,218,7,SSI,EU/EEA,Male,114,3,35.22
2012-08-05,2012,218,7,UTI,EU/EEA,Male,285,5,88.8
2012-08-05,2012,218,7,BSI,Germany,Female,26,4,56.88
2012-08-05,2012,218,7,CDI,Germany,Female,35,2,20.51
2012-08-05,2012,218,7,HAP,Germany,Female,110,4,71.94
2012-08-05,2012,218,7,SSI,Germany,Female,69,2,21.35
2012-08-05,2012,218,7,UTI,Germany,Female,239,4,74.51
2012-08-05,2012,218,7,BSI,Germany,Male,36,5,78.55
2012-08-05,2012,218,7,CDI,Germany,Male,35,2,20.51
2012-08-05,2012,218,7,HAP,Germany,Male,135,5,87.93
2012-08-05,2012,218,7,SSI,Germany,Male,104,3,32.02
2012-08-05,2012,218,7,UTI,Germany,Male,259,4,80.72
2012-08-06,2012,219,1,BSI,EU/EEA,Female,29,4,66.83
2012-08-06,2012,219,1,CDI,EU/EEA,Female,57,3,35.07
2012-08-06,2012,219,1,HAP,EU/EEA,Female,118,5,80.73
2012-08-06,2012,219,1,SSI,EU/EEA,Female,94,2,30.63
2012-08-06,2012,219,1,UTI,EU/EEA,Female,287,5,94.23
2012-08-06,2012,219,1,BSI,EU/EEA,Male,41,6,92.3
2012-08-06,2012,219,1,CDI,EU/EEA,Male,57,3,35.07
2012-08-06,2012,219,1,HAP,EU/EEA,Male,144,6,98.67
2012-08-06,2012,219,1,SSI,EU/EEA,Male,141,4,45.96
2012-08-06,2012,219,1,UTI,EU/EEA,Male,311,6,102.07
2012-08-06,2012,219,1,BSI,Germany,Female,27,4,60.76
2012-08-06,2012,219,1,CDI,Germany,Female,52,3,31.89
2012-08-06,2012,219,1,HAP,Germany,Female,107,4,73.4
2012-08-06,2012,219,1,SSI,Germany,Female,86,2,27.86
2012-08-06,2012,219,1,UTI,Germany,Female,261,5,85.66
2012-08-06,2012,219,1,BSI,Germany,Male,37,6,83.91
2012-08-06,2012,219,1,CDI,Germany,Male,52,3,31.89
2012-08-06,2012,219,1,HAP,Germany,Male,131,5,89.7
2012-08-06,2012,219,1,SSI,Germany,Male,128,3,41.77
2012-08-06,2012,219,1,UTI,Germany,Male,283,5,92.8
2012-08-07,2012,220,2,BSI,EU/EEA,Female,29,4,66.83
2012-08-07,2012,220,2,CDI,EU/EEA,Female,57,3,35.07
2012-08-07,2012,220,2,HAP,EU/EEA,Female,118,5,80.73
2012-08-07,2012,220,2,SSI,EU/EEA,Female,94,2,30.63
2012-08-07,2012,220,2,UTI,EU/EEA,Female,287,5,94.23
2012-08-07,2012,220,2,BSI,EU/EEA,Male,41,6,92.3
2012-08-07,2012,220,2,CDI,EU/EEA,Male,57,3,35.07
2012-08-07,2012,220,2,HAP,EU/EEA,Male,144,6,98.67
2012-08-07,2012,220,2,SSI,EU/EEA,Male,141,4,45.96
2012-08-07,2012,220,2,UTI,EU/EEA,Male,311,6,102.07
2012-08-07,2012,220,2,BSI,Germany,Female,27,4,60.76
2012-08-07,2012,220,2,CDI,Germany,Female,52,3,31.89
2012-08-07,2012,220,2,HAP,Germany,Female,107,4,73.4
2012-08-07,2012,220,2,SSI,Germany,Female,86,2,27.86
2012-08-07,2012,220,2,UTI,Germany,Female,261,5,85.66
2012-08-07,2012,220,2,BSI,Germany,Male,37,6,83.91
2012-08-07,2012,220,2,CDI,Germany,Male,52,3,31.89
2012-08-07,2012,220,2,HAP,Germany,Male,131,5,89.7
2012-08-07,2012,220,2,SSI,Germany,Male,128,3,41.77
2012-08-07,2012,220,2,UTI,Germany,Male,283,5,92.8
2012-08-08,2012,221,3,BSI,EU/EEA,Female,30,5,68.17
2012-08-08,2012,221,3,CDI,EU/EEA,Female,59,3,35.77
2012-08-08,2012,221,3,HAP,EU/EEA,Female,120,5,82.34
2012-08-08,2012,221,3,SSI,EU/EEA,Female,96,2,31.24
2012-08-08,2012,221,3,UTI,EU/EEA,Female,293,5,96.11
2012-08-08,2012,221,3,BSI,EU/EEA,Male,41,6,94.15
2012-08-08,2012,221,3,CDI,EU/EEA,Male,59,3,35.77
2012-08-08,2012,221,3,HAP,EU/EEA,Male,147,6,100.64
2012-08-08,2012,221,3,SSI,EU/EEA,Male,144,4,46.88
2012-08-08,2012,221,3,UTI,EU/EEA,Male,318,6,104.11
2012-08-08,2012,221,3,BSI,Germany,Female,27,4,61.97
2012-08-08,2012,221,3,CDI,Germany,Female,53,3,32.52
2012-08-08,2012,221,3,HAP,Germany,Female,109,4,74.87
2012-08-08,2012,221,3,SSI,Germany,Female,87,2,28.41
2012-08-08,2012,221,3,UTI,Germany,Female,267,5,87.37
2012-08-08,2012,221,3,BSI,Germany,Male,38,6,85.59
2012-08-08,2012,221,3,CDI,Germany,Male,53,3,32.52
2012-08-08,2012,221,3,HAP,Germany,Male,133,5,91.49
2012-08-08,2012,221,3,SSI,Germany,Male,131,3,42.61
2012-08-08,2012,221,3,UTI,Germany,Male,289,5,94.66
2012-08-09,2012,222,4,BSI,EU/EEA,Female,30,5,68.83
2012-08-09,2012,222,4,CDI,EU/EEA,Female,59,3,36.12
2012-08-09,2012,222,4,HAP,EU/EEA,Female,121,5,83.15
2012-08-09,2012,222,4,SSI,EU/EEA,Female,97,3,31.55
2012-08-09,2012,222,4,UTI,EU/EEA,Female,296,5,97.06
2012-08-09,2012,222,4,BSI,EU/EEA,Male,42,6,95.07
2012-08-09,2012,222,4,CDI,EU/EEA,Male,59,3,36.12
2012-08-09,2012,222,4,HAP,EU/EEA,Male,148,6,101.63
2012-08-09,2012,222,4,SSI,EU/EEA,Male,145,4,47.34
2012-08-09,2012,222,4,UTI,EU/EEA,Male,321,6,105.13
2012-08-09,2012,222,4,BSI,Germany,Female,28,4,62.58
2012-08-09,2012,222,4,CDI,Germany,Female,54,3,32.84
2012-08-09,2012,222,4,HAP,Germany,Female,110,4,75.6
2012-08-09,2012,222,4,SSI,Germany,Female,88,2,28.69
2012-08-09,2012,222,4,UTI,Germany,Female,269,5,88.23
2012-08-09,2012,222,4,BSI,Germany,Male,38,6,86.43
2012-08-09,2012,222,4,CDI,Germany,Male,54,3,32.84
2012-08-09,2012,222,4,HAP,Germany,Male,135,5,92.39
2012-08-09,2012,222,4,SSI,Germany,Male,132,4,43.02
2012-08-09,2012,222,4,UTI,Germany,Male,291,5,95.58
2012-08-10,2012,223,5,BSI,EU/EEA,Female,31,5,70.17
2012-08-10,2012,223,5,CDI,EU/EEA,Female,60,3,36.82
2012-08-10,2012,223,5,HAP,EU/EEA,Female,123,5,84.76
2012-08-10,2012,223,5,SSI,EU/EEA,Female,99,3,32.16
2012-08-10,2012,223,5,UTI,EU/EEA,Female,302,5,98.94
2012-08-10,2012,223,5,BSI,EU/EEA,Male,43,6,96.92
2012-08-10,2012,223,5,CDI,EU/EEA,Male,60,3,36.82
2012-08-10,2012,223,5,HAP,EU/EEA,Male,151,6,103.61
2012-08-10,2012,223,5,SSI,EU/EEA,Male,148,4,48.25
2012-08-10,2012,223,5,UTI,EU/EEA,Male,327,6,107.17
2012-08-10,2012,223,5,BSI,Germany,Female,28,4,63.8
2012-08-10,2012,223,5,CDI,Germany,Female,55,3,33.48
2012-08-10,2012,223,5,HAP,Germany,Female,112,4,77.07
2012-08-10,2012,223,5,SSI,Germany,Female,90,2,29.25
2012-08-10,2012,223,5,UTI,Germany,Female,274,5,89.94
2012-08-10,2012,223,5,BSI,Germany,Male,39,6,88.11
2012-08-10,2012,223,5,CDI,Germany,Male,55,3,33.48
2012-08-10,2012,223,5,HAP,Germany,Male,137,5,94.18
2012-08-10,2012,223,5,SSI,Germany,Male,135,4,43.86
2012-08-10,2012,223,5,UTI,Germany,Male,297,5,97.44
2012-08-11,2012,224,6,BSI,EU/EEA,Female,28,4,63.49
2012-08-11,2012,224,6,CDI,EU/EEA,Female,55,3,33.32
2012-08-11,2012,224,6,HAP,EU/EEA,Female,112,4,76.69
2012-08-11,2012,224,6,SSI,EU/EEA,Female,89,2,29.1
2012-08-11,2012,224,6,UTI,EU/EEA,Female,273,5,89.52
2012-08-11,2012,224,6,BSI,EU/EEA,Male,39,6,87.68
2012-08-11,2012,224,6,CDI,EU/EEA,Male,55,3,33.32
2012-08-11,2012,224,6,HAP,EU/EEA,Male,137,5,93.74
2012-08-11,2012,224,6,SSI,EU/EEA,Male,134,4,43.66
2012-08-11,2012,224,6,UTI,EU/EEA,Male,296,5,96.97
2012-08-11,2012,224,6,BSI,Germany,Female,25,4,57.72
2012-08-11,2012,224,6,CDI,Germany,Female,50,3,30.29
2012-08-11,2012,224,6,HAP,Germany,Female,102,4,69.73
2012-08-11,2012,224,6,SSI,Germany,Female,81,2,26.46
2012-08-11,2012,224,6,UTI,Germany,Female,248,4,81.37
2012-08-11,2012,224,6,BSI,Germany,Male,35,5,79.72
2012-08-11,2012,224,6,CDI,Germany,Male,50,3,30.29
2012-08-11,2012,224,6,HAP,Germany,Male,124,5,85.21
2012-08-11,2012,224,6,SSI,Germany,Male,122,3,39.68
2012-08-11,2012,224,6,UTI,Germany,Male,269,5,88.16
2012-08-12,2012,225,7,BSI,EU/EEA,Female,28,4,63.49
2012-08-12,2012,225,7,CDI,EU/EEA,Female,55,3,33.32
2012-08-12,2012,225,7,HAP,EU/EEA,Female,112,4,76.69
2012-08-12,2012,225,7,SSI,EU/EEA,Female,89,2,29.1
2012-08-12,2012,225,7,UTI,EU/EEA,Female,273,5,89.52
2012-08-12,2012,225,7,BSI,EU/EEA,Male,39,6,87.68
2012-08-12,2012,225,7,CDI,EU/EEA,Male,55,3,33.32
2012-08-12,2012,225,7,HAP,EU/EEA,Male,137,5,93.74
2012-08-12,2012,225,7,SSI,EU/EEA,Male,134,4,43.66
2012-08-12,2012,225,7,UTI,EU/EEA,Male,296,5,96.97
2012-08-12,2012,225,7,BSI,Germany,Female,25,4,57.72
2012-08-12,2012,225,7,CDI,Germany,Female,50,3,30.29
2012-08-12,2012,225,7,HAP,Germany,Female,102,4,69.73
2012-08-12,2012,225,7,SSI,Germany,Female,81,2,26.46
2012-08-12,2012,225,7,UTI,Germany,Female,248,4,81.37
2012-08-12,2012,225,7,BSI,Germany,Male,35,5,79.72
2012-08-12,2012,225,7,CDI,Germany,Male,50,3,30.29
2012-08-12,2012,225,7,HAP,Germany,Male,124,5,85.21
2012-08-12,2012,225,7,SSI,Germany,Male,122,3,39.68
2012-08-12,2012,225,7,UTI,Germany,Male,269,5,88.16
2012-08-13,2012,226,1,BSI,EU/EEA,Female,34,5,77.97
2012-08-13,2012,226,1,CDI,EU/EEA,Female,67,4,40.91
2012-08-13,2012,226,1,HAP,EU/EEA,Female,137,5,94.19
2012-08-13,2012,226,1,SSI,EU/EEA,Female,110,3,35.74
2012-08-13,2012,226,1,UTI,EU/EEA,Female,335,6,109.93
2012-08-13,2012,226,1,BSI,EU/EEA,Male,47,7,107.69
2012-08-13,2012,226,1,CDI,EU/EEA,Male,67,4,40.91
2012-08-13,2012,226,1,HAP,EU/EEA,Male,168,7,115.11
2012-08-13,2012,226,1,SSI,EU/EEA,Male,165,4,53.61
2012-08-13,2012,226,1,UTI,EU/EEA,Male,363,7,119.09
2012-08-13,2012,226,1,BSI,Germany,Female,31,5,70.89
2012-08-13,2012,226,1,CDI,Germany,Female,61,3,37.19
2012-08-13,2012,226,1,HAP,Germany,Female,125,5,85.63
2012-08-13,2012,226,1,SSI,Germany,Female,100,3,32.49
2012-08-13,2012,226,1,UTI,Germany,Female,305,5,99.93
2012-08-13,2012,226,1,BSI,Germany,Male,43,7,97.89
2012-08-13,2012,226,1,CDI,Germany,Male,61,3,37.19
2012-08-13,2012,226,1,HAP,Germany,Male,152,6,104.66
2012-08-13,2012,226,1,SSI,Germany,Male,150,4,48.73
2012-08-13,2012,226,1,UTI,Germany,Male,330,6,108.27
2012-08-14,2012,227,2,BSI,EU/EEA,Female,34,5,77.97
2012-08-14,2012,227,2,CDI,EU/EEA,Female,67,4,40.91
2012-08-14,2012,227,2,HAP,EU/EEA,Female,137,5,94.19
2012-08-14,2012,227,2,SSI,EU/EEA,Female,110,3,35.74
2012-08-14,2012,227,2,UTI,EU/EEA,Female,335,6,109.93
2012-08-14,2012,227,2,BSI,EU/EEA,Male,47,7,107.69
2012-08-14,2012,227,2,CDI,EU/EEA,Male,67,4,40.91
2012-08-14,2012,227,2,HAP,EU/EEA,Male,168,7,115.11
2012-08-14,2012,227,2,SSI,EU/EEA,Male,165,4,53.61
2012-08-14,2012,227,2,UTI,EU/EEA,Male,363,7,119.09
2012-08-14,2012,227,2,BSI,Germany,Female,31,5,70.89
2012-08-14,2012,227,2,CDI,Germany,Female,61,3,37.19
2012-08-14,2012,227,2,HAP,Germany,Female,125,5,85.63
2012-08-14,2012,227,2,SSI,Germany,Female,100,3,32.49
2012-08-14,2012,227,2,UTI,Germany,Female,305,5,99.93
2012-08-14,2012,227,2,BSI,Germany,Male,43,7,97.89
2012-08-14,2012,227,2,CDI,Germany,Male,61,3,37.19
2012-08-14,2012,227,2,HAP,Germany,Male,152,6,104.66
2012-08-14,2012,227,2,SSI,Germany,Male,150,4,48.73
2012-08-14,2012,227,2,UTI,Germany,Male,330,6,108.27
2012-08-15,2012,228,3,BSI,EU/EEA,Female,35,5,79.53
2012-08-15,2012,228,3,CDI,EU/EEA,Female,68,4,41.73
2012-08-15,2012,228,3,HAP,EU/EEA,Female,140,6,96.07
2012-08-15,2012,228,3,SSI,EU/EEA,Female,112,3,36.46
2012-08-15,2012,228,3,UTI,EU/EEA,Female,342,6,112.13
2012-08-15,2012,228,3,BSI,EU/EEA,Male,48,7,109.84
2012-08-15,2012,228,3,CDI,EU/EEA,Male,68,4,41.73
2012-08-15,2012,228,3,HAP,EU/EEA,Male,171,7,117.42
2012-08-15,2012,228,3,SSI,EU/EEA,Male,168,4,54.69
2012-08-15,2012,228,3,UTI,EU/EEA,Male,371,7,121.47
2012-08-15,2012,228,3,BSI,Germany,Female,32,5,72.3
2012-08-15,2012,228,3,CDI,Germany,Female,62,3,37.93
2012-08-15,2012,228,3,HAP,Germany,Female,127,5,87.34
2012-08-15,2012,228,3,SSI,Germany,Female,102,3,33.14
2012-08-15,2012,228,3,UTI,Germany,Female,311,6,101.93
2012-08-15,2012,228,3,BSI,Germany,Male,44,7,99.84
2012-08-15,2012,228,3,CDI,Germany,Male,62,3,37.93
2012-08-15,2012,228,3,HAP,Germany,Male,155,6,106.75
2012-08-15,2012,228,3,SSI,Germany,Male,153,4,49.7
2012-08-15,2012,228,3,UTI,Germany,Male,337,6,110.44
2012-08-16,2012,229,4,BSI,EU/EEA,Female,35,5,80.31
2012-08-16,2012,229,4,CDI,EU/EEA,Female,69,4,42.14
2012-08-16,2012,229,4,HAP,EU/EEA,Female,141,6,97.01
2012-08-16,2012,229,4,SSI,EU/EEA,Female,113,3,36.82
2012-08-16,2012,229,4,UTI,EU/EEA,Female,345,6,113.23
2012-08-16,2012,229,4,BSI,EU/EEA,Male,49,7,110.92
2012-08-16,2012,229,4,CDI,EU/EEA,Male,69,4,42.14
2012-08-16,2012,229,4,HAP,EU/EEA,Male,173,7,118.57
2012-08-16,2012,229,4,SSI,EU/EEA,Male,170,4,55.22
2012-08-16,2012,229,4,UTI,EU/EEA,Male,374,7,122.66
2012-08-16,2012,229,4,BSI,Germany,Female,32,5,73.01
2012-08-16,2012,229,4,CDI,Germany,Female,63,4,38.3
2012-08-16,2012,229,4,HAP,Germany,Female,128,5,88.2
2012-08-16,2012,229,4,SSI,Germany,Female,103,3,33.46
2012-08-16,2012,229,4,UTI,Germany,Female,314,6,102.93
2012-08-16,2012,229,4,BSI,Germany,Male,44,7,100.82
2012-08-16,2012,229,4,CDI,Germany,Male,63,4,38.3
2012-08-16,2012,229,4,HAP,Germany,Male,157,6,107.8
2012-08-16,2012,229,4,SSI,Germany,Male,154,4,50.19
2012-08-16,2012,229,4,UTI,Germany,Male,340,6,111.52
2012-08-17,2012,230,5,BSI,EU/EEA,Female,36,6,81.87
2012-08-17,2012,230,5,CDI,EU/EEA,Female,70,4,42.96
2012-08-17,2012,230,5,HAP,EU/EEA,Female,144,6,98.89
2012-08-17,2012,230,5,SSI,EU/EEA,Female,115,3,37.53
2012-08-17,2012,230,5,UTI,EU/EEA,Female,352,6,115.42
2012-08-17,2012,230,5,BSI,EU/EEA,Male,50,8,113.07
2012-08-17,2012,230,5,CDI,EU/EEA,Male,70,4,42.96
2012-08-17,2012,230,5,HAP,EU/EEA,Male,176,7,120.87
2012-08-17,2012,230,5,SSI,EU/EEA,Male,173,4,56.3
2012-08-17,2012,230,5,UTI,EU/EEA,Male,381,7,125.04
2012-08-17,2012,230,5,BSI,Germany,Female,33,5,74.43
2012-08-17,2012,230,5,CDI,Germany,Female,64,4,39.05
2012-08-17,2012,230,5,HAP,Germany,Female,131,5,89.91
2012-08-17,2012,230,5,SSI,Germany,Female,105,3,34.11
2012-08-17,2012,230,5,UTI,Germany,Female,320,6,104.92
2012-08-17,2012,230,5,BSI,Germany,Male,45,7,102.78
2012-08-17,2012,230,5,CDI,Germany,Male,64,4,39.05
2012-08-17,2012,230,5,HAP,Germany,Male,160,6,109.89
2012-08-17,2012,230,5,SSI,Germany,Male,157,4,51.16
2012-08-17,2012,230,5,UTI,Germany,Male,347,6,113.68
2012-08-18,2012,231,6,BSI,EU/EEA,Female,33,5,74.07
2012-08-18,2012,231,6,CDI,EU/EEA,Female,64,4,38.87
2012-08-18,2012,231,6,HAP,EU/EEA,Female,130,5,89.48
2012-08-18,2012,231,6,SSI,EU/EEA,Female,104,3,33.96
2012-08-18,2012,231,6,UTI,EU/EEA,Female,319,6,104.43
2012-08-18,2012,231,6,BSI,EU/EEA,Male,45,7,102.3
2012-08-18,2012,231,6,CDI,EU/EEA,Male,64,4,38.87
2012-08-18,2012,231,6,HAP,EU/EEA,Male,159,6,109.36
2012-08-18,2012,231,6,SSI,EU/EEA,Male,156,4,50.93
2012-08-18,2012,231,6,UTI,EU/EEA,Male,345,6,113.13
2012-08-18,2012,231,6,BSI,Germany,Female,30,4,67.34
2012-08-18,2012,231,6,CDI,Germany,Female,58,3,35.33
2012-08-18,2012,231,6,HAP,Germany,Female,118,5,81.35
2012-08-18,2012,231,6,SSI,Germany,Female,95,2,30.86
2012-08-18,2012,231,6,UTI,Germany,Female,290,5,94.93
2012-08-18,2012,231,6,BSI,Germany,Male,41,6,92.99
2012-08-18,2012,231,6,CDI,Germany,Male,58,3,35.33
2012-08-18,2012,231,6,HAP,Germany,Male,145,6,99.42
2012-08-18,2012,231,6,SSI,Germany,Male,142,4,46.29
2012-08-18,2012,231,6,UTI,Germany,Male,314,6,102.86
2012-08-19,2012,232,7,BSI,EU/EEA,Female,33,5,74.07
2012-08-19,2012,232,7,CDI,EU/EEA,Female,64,4,38.87
2012-08-19,2012,232,7,HAP,EU/EEA,Female,130,5,89.48
